7995 Dixie Rd,Brampton,ON,43.690288,-79.695736,L6T 4P2
8300 Highway 27,Vaughn,ON,43.787020,-79.625009,L4H 0R9
2111 Steeles Avenue East,Brampton,ON,43.710505,-79.683986,
11200 Hwy 400 Southbound,Maple,ON,43.875213,-79.556819,L6A 1S5
202 County Court Blvd,Brampton,ON,43.660263,-79.721636,L6W 4K7
11200 Hwy 400 Southbound,Maple,ON,43.875577,-79.556991,L6A 1S5
304 Wellington St E,Aurora,ON,44.003360,-79.450900,L4G 1J5
1180 Hwy 2,Ancaster,ON,43.195638,-80.020756,L9G 3K9
3285 Derry Rd W,Mississauga,ON,43.582000,-79.778922,L5N 7L7
70 Biscayne Cres,Brampton,ON,43.679550,-79.710637,L6W 4S1
14872 Yonge St,Aurora,ON,43.990535,-79.465385,L4G 1N2
170 Hollidge Boulevard,Aurora,ON,44.012609,-79.446550,L4G 8A3
14923 Yonge St,Aurora,ON,43.991849,-79.465695,L4G 1M8
1150 Steeles Ave.,Brampton,ON,43.688917,-79.708111,L6T 1A1
1175 Mulock Drive,Newmarket,ON,44.049205,-79.419465,L3Y 8V2
15580 State Route 170,Calcutta,OH,40.675376,-80.575215,43920
2 Intermodal Dr,Brampton,ON,43.730780,-79.678550,L6T 5S5
9600 Islington Ave,Woodbridge,ON,43.824810,-79.608570,L4H 2T1
"2180, 5e Avenue",Shawinigan-Sud,QC,46.520007,-72.745326,G9P 1N8
7995 Kennedy Rd,Brampton,ON,43.675772,-79.721936,L6V 3N2
7899 McLaughlin Rd,Brampton,ON,43.653080,-79.739120,L6V 1G6
12001 Hwy 400 Northbound,King City,ON,43.928690,-79.528143,L7B 1A8
7899 McLaughlin Road,Brampton,ON,43.656054,-79.739344,L6Y 5H9
8550 Goreway Drive,Brampton,ON,43.745452,-79.674396,L6T 5J8
2980 Argentia Rd,Mississauga,ON,43.598515,-79.782893,L5N 8C5
515 Steeles Avenue West,Brampton,ON,43.658095,-79.741751,L6Y 0S6
3110 Argentia Rd,Mississauga,ON,43.595420,-79.786228,L5N 0B1
497 Main St S,Brampton,ON,43.667616,-79.735586,L6Y 1N6
13990 Dufferin St,King City,ON,43.957240,-79.510340,L7B 1B3
8160 Dixie Rd,Brampton,ON,43.701972,-79.711966,L6T 5N9
8200 Dixie Rd,Brampton,ON,43.702740,-79.711902,L6V 2M6
"685 Stonehaven Ave, Unit D",Newmarket,ON,44.035409,-79.444962,L3Y 4X7
8720 The Gore Road,Brampton,ON,43.770580,-79.661240,L6P 0B1
855 Mulock Dr,Newmarket,ON,44.045174,-79.437610,L3Y 8S3
90 Clementine Drive,Brampton,ON,43.643682,-79.756195,L6Y 5M3
7970 Mavis Road,Brampton,ON,43.646097,-79.754696,L6Y 5L5
4985 Ebenezer Rd,Brampton,ON,43.767150,-79.668780,L6P 2W6
8200 Dixie Rd.,Brampton,ON,43.703343,-79.717054,L8V 2M6
17252 Leslie Street,Newmarket,ON,44.059692,-79.430342,L3Y 8V2
8970 Goreway Dr,Brampton,ON,43.752729,-79.684006,L6T 0A8
1990 Steeles Ave. West,Brampton,ON,43.627537,-79.775766,L6Y 0R4
1166 Davis Dr,Newmarket,ON,44.066351,-79.429454,L3Y 7V1
1144 Davis Dr,Newmarket,ON,44.066293,-79.429711,L3Y 7V1
1111 Davis Dr,Newmarket,ON,44.066098,-79.430564,L3Y 7V1
6788 Regional Road 25,Milton,ON,43.505955,-79.861644,L9T 2X5
575 Ontario St S,Milton,ON,43.507266,-79.861867,L9T 2N2
2963 Queen St E,Brampton,ON,43.742431,-79.697146,L6T 5J1
2400 Queen St E,Brampton,ON,43.736868,-79.703492,L6S 5X9
6941 Derry Road,Milton,ON,43.496367,-79.872832,L9T 7H5
7502 Trafalgar Rd,Hornby,ON,43.567822,-79.825614,L0P 1E0
87 Kennedy Rd S,Brampton,ON,43.688730,-79.740220,L6W 3G1
30 Derry Rd. E,Milton,ON,43.496834,-79.874597,L9T 2X5
25 Peel Centre Dr,Brampton,ON,43.717320,-79.723585,L6T 3R5
25 Peel Centre Dr,Brampton,ON,43.717320,-79.723585,L6T 3R5
35 Peel Centre Dr,Brampton,ON,43.716913,-79.724044,L6T 3R5
10 Peel Centre Dr,Brampton,ON,43.716320,-79.724540,L6T 4B9
152 West Dr,Brampton,ON,43.707230,-79.731870,L6T 5P1
16545 Yonge St,Newmarket,ON,44.031416,-79.474932,L3X 2G8
1515 Main Street East,Milton,ON,43.538697,-79.856602,L9T 0W2
596 Davis Dr,Newmarket,ON,44.060710,-79.454240,L3Y 2P9
820 Main St E,Milton,ON,43.525524,-79.866860,L9T 0J4
13605 Steeles Ave,Hornby,ON,43.574530,-79.835157,L0P 1E0
18273 A Leslie St,Sharon,ON,44.084258,-79.436645,L0G 1V0
400 Queen St W,Brampton,ON,43.676150,-79.770700,L6X 1B3
"1802, av. Saint-Marc",Shawinigan,QC,46.552294,-72.743965,G9N 2H7
17145 Yonge St,Newmarket,ON,44.045796,-79.478232,L3Y 5L8
191 Davis Dr,Newmarket,ON,44.056747,-79.471737,L3Y 2N5
17310 Yonge St.,Newmarket,ON,44.049992,-79.479218,L3Y 7R9
16640 Yonge St,Newmarket,ON,44.050960,-79.479450,L3Y 4V8
1415 Durham Rd. 15,Beaverton,ON,44.425521,-79.121545,L0K 1A0
225 Vodden St E,Brampton,ON,43.704154,-79.757178,L6V 4M1
140 Kennedy Rd N,Brampton,ON,43.703320,-79.758886,L6V 2N4
9990 McVean Drive,Brampton,ON,43.782111,-79.700161,L6P 2S5
900 Steeles Ave E,Milton,ON,43.535498,-79.877644,L9T 5M6
2139 rue L'Annonciation Sud, Rivière-Rouge,QC,46.409967,-74.870320,J0T 1T0
17600 Yonge Street,Newmarket,ON,44.056998,-79.480908,L3Y 4Z1
9936 Airport Rd.,Brampton,ON,43.761900,-79.720545,L6S 0C5
17725 Yonge St,Newmarket,ON,44.059786,-79.481591,L3Y 7C1
43 Mountainash Rd,Brampton,ON,43.758511,-79.730186,L6R 1W4
2100 Bovaird Dr. E,Brampton,ON,43.747010,-79.741559,L6T 3S1
2100 Bovaird Dr. E,Brampton,ON,43.746359,-79.742203,L6T 3S1
2100 Bovaird Dr. E,Brampton,ON,43.746080,-79.742589,L6T 3S1
80 Market Dr,Milton,ON,43.522500,-79.901043,L9T 3H5
9455 Mississauga Rd,Brampton,ON,43.656611,-79.815522,L6X 0B3
20 Great Lakes Dr,Brampton,ON,43.731290,-79.761590,L6R 2K7
281 Richvale Dr S,Brampton,ON,43.719240,-79.773220,L6Z 4W5
624 Peter Robertson Blvd,Brampton,ON,43.739437,-79.759551,L6R 1T5
1470 Hwy 6 N,Flamborough,ON,43.376388,-80.004845,L8N 2Z7
620 Peter Robertson Blvd,Brampton,ON,43.739050,-79.760013,L6R 1T5
9800 Chinguacousy Rd,Brampton,ON,43.682107,-79.802751,L6X 5E9
675 Main Street North,Brampton,ON,43.705226,-79.786684,L6X 0G6
15 Bovaird Dr E,Brampton,ON,43.706484,-79.786035,L6V 1A1
480 Norfolk St S,Simcoe,ON,42.822251,-80.298614,N3Y 2X3
8501 Hwy 25 N,Milton,ON,43.533287,-79.911477,L9T 2X7
10041 McLaughlin Rd,Brampton,ON,43.696758,-79.798538,L6V 1A1
10010 McLaughlin Road North,Brampton ,ON,43.697168,-79.799256,L7A 2X6
5 Ashby Field Dr,Brampton,ON,43.672279,-79.821543,L6X 0R3
30 Water Street,Simcoe,ON,42.835500,-80.302710,N3Y 1P9
10606 Heart Lake Rd,Brampton,ON,43.736465,-79.780940,L6T 3S1
95 Father Tobin Road,Brampton,ON,43.771477,-79.755793,L6R 3k2
15 Queensway Dr E,Simcoe,ON,42.846471,-80.305502,N3Y 4Y2
"395, rue des Erables, Suite 100",Salaberry-de-Valleyfield,QC,46.411332,-71.057285,J6T 6J5
"13305 Hwy 27, Unit 15",Nobleton,ON,43.909822,-79.654432,L0G 1N0
156 Sandalwood Pkwy E,Brampton,ON,43.726327,-79.795916,L6Z 1Y5
10621 Chinguacousy Rd,Brampton,ON,43.696010,-79.821537,L7A 0N5
373 Mountainview Road South,Georgetown,ON,43.630556,-79.876557,L7G 6E8
5998 Mayfield Rd,Caledon East,ON,43.791210,-79.760190,L7C 2W1
12596 Hwy 50,Bolton,ON,43.859534,-79.710393,L7E 1T6
328 Main St. South,Waterford,ON,42.924032,-80.288815,N0E 1Y0
"555, 17e Rue",Grand-Mère,QC,46.605094,-72.705601,G9T 6V5
11 Robinson LanePembroke,,ON,45.816178,-77.075813,K8A 0A5
"1370, boulevard Vachon Nord, suite 200",Sainte-Marie,QC,46.418836,-70.994878,G6E 1N4
1290 Colborne St E,Brantford,ON,43.149376,-80.188394,N3T 5L9
11890 Hurontario St,Brampton,ON,43.733647,-79.824042,L6Z 4P2
11975 Hurontario St,Brampton,ON,43.733244,-79.824922,L6Z 4P7
326 Guelph St,Georgetown,ON,43.649472,-79.888962,L7G 4B5
"128, boul. Laurier",Laurier Station,QC,46.538220,-71.637200,G0S 1N0
4234 Sunset Blvd,Steubenville,OH,40.375161,-80.678863,43952
11 Mountainview Rd N,Georgetown,ON,43.650800,-79.904170,L7G 4T3
708 The Queensway South,Keswick,ON,44.198064,-79.465560,L4P 2E7
"655, boul. Vachon Nord",Ste-Marie-de-Beauce,QC,46.446200,-71.027200,G6E 1M3
100 Pembroke St E,Pembroke,ON,45.826093,-77.111127,K8A 8A3
20 Queen St N,Bolton,ON,43.880075,-79.738905,L7E 1C8
185 Bridge St,Bradford,ON,44.114350,-79.550270,L3Z 3H3
20954 Dalton Rd,Sutton,ON,44.314263,-79.367123,L0E 1R0
443 The Queensway S,Keswick,ON,44.214119,-79.464561,L4P 3J4
11 Sinclair St,Brantford,ON,43.169912,-80.215645,N3S 7X6
24266  Woodbine Ave,Keswick,ON,44.234791,-79.448932,L4P 3E9
118 Holland St E,Bradford,ON,44.115290,-79.560430,L3Z 2B4
648 Colborne St,Brantford,ON,43.141485,-80.238390,N3S 3P8
440 Holland St W,Bradford,ON,44.112841,-79.570906,L3Z 2A4
5003 County Road 21,Haliburton ,ON,45.043983,-78.541219,K0M 2K0
225 Henry St,Brantford,ON,43.156170,-80.238347,N3S 7R4
1230 Pembroke St W,Pembroke,ON,45.832620,-77.146980,K8A 8M8
206 Henry St,Brantford,ON,43.154479,-80.240536,N3S 6V1
543 Holland St. W,Bradford,ON,44.110241,-79.582641,L3Z 0C1
155 Lynden Rd,Brantford,ON,43.175138,-80.235386,N3T 5L8
84 Lynden Rd,Brantford,ON,43.170944,-80.239420,N3R 6B8
17250 Highway 27,Schomberg,ON,44.004653,-79.677022,L0G 1T0
50 Market Street South,Brantford,ON,43.136224,-80.262122,N3S 2E3
Highway 35,Minden,ON,44.929580,-78.715668,K0M 2K0
610 West St,Brantford,ON,43.170444,-80.248775,N3R 6M7
64 Darling St,Brantford,ON,43.140593,-80.264912,N3T 6G6
226 West St,Brantford,ON,43.149783,-80.262680,N3R 3V2
164 Colborne St W,Brantford,ON,43.131636,-80.276327,N3T 1L2
200 Terrace Hill St,Brantford,ON,43.152037,-80.275941,N3R 1G9
200 Terrace Hill St,Brantford,ON,43.152475,-80.276413,N3R 1G9
80 King George Rd,Brantford,ON,43.165404,-80.274181,N3R 5K4
884 National Road,Wheeling,WV,40.077140,-80.693752,26003
236 King George Rd,Brantford,ON,43.176766,-80.278859,N3R 5L4
265 King George Rd,Brantford,ON,43.176609,-80.279760,N3R 6Y1
177 Paris Rd,Brantford,ON,43.166093,-80.295596,N3R 1J2
1 Nicholas Beaver Road,Guelph,ON,43.458209,-80.131195,N1H 6H9
227 Brock Rd.,Guelph,ON,43.459710,-80.133993,N1H 6H9
318 Queen,Acton,ON,43.636221,-80.029535,L7J 1R2
"2063 A, Rang de la Rivière",Saint-Isidore,QC,46.544131,-71.138343,G0S 2S0
184 Brant Rd,St. George,ON,43.235716,-80.287638,N0E 1N0
"495, rue Laurier",St-Apollinaire,QC,46.614831,-71.516791,G0S 2E0
526 James St,Delhi,ON,42.847980,-80.491300,N4B 2C4
940 Innisfil Beach Rd,Innisfil (Alcona),ON,44.315005,-79.547383,L9S 2C2
9710 Hwy 9,Palgrave,ON,43.974460,-79.845230,L7E 3S9
151 Dundas St E,Paris,ON,43.192349,-80.360699,N3L 3H4
130 Queen St N,Tottenham,ON,44.028240,-79.807284,L0G 1W0
3381 Petawawa Blvd,Petawawa,ON,45.896367,-77.281075,K8H 1X6
235 Franklin Blvd,Cambridge,ON,43.355594,-80.286101,N1R 8P1
328 Main St,Yarmouth,NS,43.836010,-66.120009,B5A 1E4
"212, Route 138",Donnacona,QC,46.682046,-71.727532,G3M 1C2
1084 Rest Acres Rd,Paris,ON,43.181998,-80.385318,N3L 3K7
31 Dundas St S,Cambridge,ON,43.357216,-80.291337,N1R 8N9
520 Main St,Yarmouth,NS,43.843968,-66.117804,B5A 1H8
41 Festubert Way,Petawawa,ON,45.913704,-77.277714,K8H 1N3
"22, rue Principale Nord",Maniwaki,QC,46.377940,-75.982250,J9E 2B3
301 Water St South,Cambridge,ON,43.340224,-80.312934,N1R 8N6
75 Starrs Rd,Yarmouth,NS,43.843741,-66.106436,B5A 2T6
48 Queen St. W,Cookstown,ON,44.188735,-79.707035,L0L 1L0
304 Grand River St N,Paris,ON,43.211838,-80.390096,N3L 3R7
987 Gordon St,Guelph,ON,43.521497,-80.212576,N1G 4W3
95 Saginaw Pkwy,Cambridge,ON,43.391125,-80.301620,N1T 1W2
300 St. Andrews Dr,Cambridge,ON,43.344262,-80.331205,N1S 1P3
980 Franklin Blvd.,Cambridge,ON,43.392770,-80.303686,N1R 8J4
900 Jamieson Parkway,Cambridge,ON,43.424176,-80.285865,N3C 4N6
275 Water St N,Cambridge,ON,43.372176,-80.317526,N1R 3B9
,Guelph,ON,43.527737,-80.223495,N1G 2W1
130 Cedar St,Cambridge,ON,43.351802,-80.329628,N1S 1W4
,Guelph,ON,43.533243,-80.224485,N1G 2W1
435 Stone Rd W,Guelph,ON,43.516853,-80.237873,N1G 2X6
304 Stone Rd W,Guelph,ON,43.519272,-80.236931,N1G 4W4
Gordon St,Guelph,ON,43.530500,-80.230340,N1G 2W1
204 Victoria Rd S,Guelph,ON,43.551379,-80.222297,N1E 5R1
209 Pinebush Blvd,Cambridge,ON,43.410854,-80.308889,N1R 7H8
355 Hespeler Rd,Cambridge,ON,43.393136,-80.319672,N1R 6B3
700 Coronation Blvd,Cambridge,ON,43.379175,-80.328915,N1R 3G2
8010 Yonge St,Innisfil (Stroud),ON,44.329277,-79.620644,L9S 1L5
350 Hespeller Rd,Cambridge,ON,43.390891,-80.323620,N1R 7N7
100 Jamieson Pkwy,Cambridge,ON,43.417814,-80.310000,N3C 4B3
425 Hespeler Rd,Cambridge,ON,43.395756,-80.323448,N1R 6J2
4 Thompson Crescent,Erin,ON,43.781846,-80.076953,N0B 1T0
2098 Commerce Park Dr. Innisfil Beach Rd. & H,Innisfil,ON,44.286050,-79.674790,K9S 4A3
28 Wellington St E,Guelph,ON,43.542078,-80.244570,N1H 3R8
3 Creighton St,Orillia,ON,44.602979,-79.364292,L3V 1A9
2485 Eagle St North,Cambridge,ON,43.407670,-80.328732,N3H 1C9
684 Hespeller Rd,Cambridge,ON,43.408395,-80.328512,N3H 4R7
150 Holiday Inn Dr.,Cambridge,ON,43.418406,-80.325572,N3C 1Z5
5960 Hwy 9,Caledon,ON,43.946547,-79.972100,L9W 3T5
1460 King St E,Cambridge,ON,43.389737,-80.347481,N3H 3R4
715 Wellington St W,Guelph,ON,43.521108,-80.269032,N1H 8L9
115 Delhi St,Guelph,ON,43.555356,-80.252932,N1E 4J4
380 Eramosa Rd,Guelph,ON,43.561269,-80.249548,N1E 6R2
"576, boul. Dr. Albiny-Paquette",Mont-Laurier,QC,46.550721,-75.494869,J9L 1L3
375 Mapleview Dr,Barrie,ON,44.342174,-79.655185,L4N 9G4
386 Speedvale Rd,Guelph,ON,43.567239,-80.256929,N1E 1N5
"220, rue du Collège",Pont-Rouge,QC,46.745042,-71.692458,G3H 0C6
303 King St E,Cambridge,ON,43.398554,-80.363102,N3H 3M7
265 Atherly Rd,Orillia,ON,44.605696,-79.399465,L3V 1N7
4191 Innisfill Beach Rd,Thornton,ON,44.275481,-79.721786,L0L 2N0
3 Dunham Drive,Alliston,ON,44.161884,-79.822937,L9R 0G1
698 Woolwich Rd.,Guelph,ON,43.560211,-80.270813,N1H 3Z1
525 Memorial Ave,Orillia,ON,44.586840,-79.424790,L3V 7V3
490 Woodlawn Rd E,Guelph,ON,43.577465,-80.260268,N1E 1B9
"2597, ch. de la Lièvre Nord",Mont-Laurier,QC,46.565632,-75.489419,J9L 3G3
2976 Highway 11,Oro-Medonte,ON,44.474725,-79.542688,L0L 2X0
355 Memorial Ave,Orillia,ON,44.591630,-79.424440,L3V 6H1
773080 County Road,Norwich,ON,42.973775,-80.593678,N0J 1P0
232 Silvercreek Parkway North,Guelph,ON,43.544477,-80.286895,N1H 7P8
232 Silvercreek N,Guelph,ON,43.543602,-80.287485,N1H 7P8
99 Mapleview Dr E,Barrie,ON,44.336745,-79.678897,L4N 6B3
405 Huronia Rd,Barrie,ON,44.352638,-79.664966,L4N 8Z1
"1005-B, rue Beaulieu",Saint-Jean-Chrysostôme,QC,46.696780,-71.247555,G6Z 2L1
441 Bayview Dr,Barrie,ON,44.343716,-79.678311,L4N 8Y2
25 Colborne St E,Orillia,ON,44.607509,-79.417938,L3V 1T4
134 Woodlawn Rd West,Guelph,ON,43.558532,-80.285511,N1H 1B2
75 Barrieview Dr,Barrie,ON,44.336271,-79.688030,L4N 8V4
1055 Fountain Dr N,Cambridge,ON,43.414279,-80.375006,N3H 5K2
1055 Fountain Street,Cambridge,ON,43.420572,-80.374217,N3H 5K2
350 Yonge St,Barrie,ON,44.366950,-79.663400,L4N 4C8
109 Mapleview Dr W,Barrie,ON,44.332674,-79.696819,L4N 9H7
"501, rue de l'Aréna",St-Nicolas,QC,46.710058,-71.293467,G7A 1C9
415A Woodlawn Rd W,Guelph,ON,43.544815,-80.306153,N1H 7M1
435 Woodlawn Rd W,Guelph,ON,43.543913,-80.307612,N1K 1E9
4396 King St E,Kitchener,ON,43.406544,-80.393744,N2P 2G4
175 Westmount Dr N,Orillia,ON,44.608580,-79.439370,L3V 7T7
"100 - 465, route du Pont",St-Nicolas,QC,46.718864,-71.298973,G7A 2P9
299 Doon Valley Dr,Kitchener,ON,43.390329,-80.407004,N2G 4M4
563 Essa Road,Barrie,ON,44.338054,-79.709493,L4N 6A9
4285 King St E,Kitchener,ON,43.409038,-80.399151,N2P 2E9
2420 Homer Watson Blvd,Kitchener,ON,43.386821,-80.413334,N2P 2R6
420 West St N,Orillia,ON,44.622520,-79.431478,L3V 5E8
304 Blake St.,Barrie,ON,44.396957,-79.657493,L4M 1K8
"198, Route 138",St-Augustin-de-Desmaures,QC,46.745670,-71.445810,G3A 1W7
226 Essa Rd,Barrie,ON,44.358290,-79.697950,L4N 9C5
3295 Monarch Dr,Orillia,ON,44.610940,-79.450740,L3V 7Z4
157A Young St,Alliston,ON,44.147355,-79.886223,L9R 2A9
4 Fairview Rd,Barrie,ON,44.363626,-79.695935,L4N 4P3
401 Simcoe St,Tillsonburg,ON,42.853611,-80.693816,N4G 5V7
2 Quarry Ridge,Barrie,ON,44.415666,-79.659050,L4M 7G1
201 Georgian Dr,Barrie,ON,44.416126,-79.661948,L4M 6M2
"1070, ch. De La Rive Sud",St-Romuald,QC,46.732107,-71.268347,G6W 5M6
80 Bradford St,Barrie,ON,44.383323,-79.693783,L4N 6S7
1 Dunlop St E,Barrie,ON,44.389240,-79.690070,L4M 1A2
1 Georgian Drive,Barrie,ON,44.411743,-79.669032,L4M 3X9
123 Pioneer Dr,Kitchener,ON,43.394228,-80.432872,N2P 1K8
353 Duckworth St,Barrie,ON,44.407550,-79.674235,L4M 5C2
80 Bayfield St,Barrie,ON,44.391070,-79.691641,L4M 3A8
31 Broadway St,Orangeville,ON,43.921340,-80.087877,L9W 1J7
1 Georgian Dr,Barrie,ON,44.412260,-79.673430,L4M 3X7
46 Broadway,Orangeville,ON,43.920903,-80.089281,L9W 1J4
7 Anne St N,Barrie,ON,44.382701,-79.705439,L4N 2B4
"297 Dunlop St W, Unit 2",Barrie,ON,44.382168,-79.706047,L4N 1C1
"800, rue Commerciale",Saint-Jean-Chrysostome,QC,46.730900,-71.207257,G6Z 2C9
"3800, rue Marly",Quebec,QC,46.751919,-71.333625,G1X 4A5
3 Sarjeant Dr,Barrie,ON,44.377400,-79.716545,L4N 4V9
8873 Hwy 11 N,Orillia,ON,44.694925,-79.398537,L3V 6H3
100 Fifth Ave,Orangeville,ON,43.929967,-80.093862,L9W 5E8
201 Cundles Rd E,Barrie,ON,44.411971,-79.687941,L4M 4S5
"645, rue Commerciale",St-Jean-Chrysostôme,QC,46.737320,-71.215720,G6Z 2C1
230 Centennial Rd,Orangeville,ON,43.902607,-80.117991,L9W 5K9
92 First St,Orangeville,ON,43.928955,-80.100203,L9W 3J6
354 Bayfield St,Barrie,ON,44.403536,-79.702470,L4M 3C4
369 Bayfield Rd,Barrie,ON,44.404990,-79.703790,L4M 3C5
322 Broadway,Orangeville,ON,43.914542,-80.116360,L9W 3T2
2960 Kingsway Dr.,Kitchener,ON,43.425292,-80.440197,N2C 1X1
73 Oxford St,Tillsonburg,ON,42.859883,-80.722971,N4G 2G5
181 Livingstone St E,Barrie,ON,44.417920,-79.696560,L4M 6Z4
1241 Weber St E,Kitchener,ON,43.433610,-80.442557,N2A 1C2
200 Broadway St,Tillsonburg,ON,42.861130,-80.728340,N4G 5A7
670 Fairway Rd S,Kitchener,ON,43.419746,-80.452446,N2C 1X3
1426 Weber Street East,Kitchener,ON,43.433343,-80.444945,N2A 3A7
260 Bleams Rd,Kitchener,ON,43.410596,-80.459066,N2C 2K6
"960, av. De Bourgogne",Ste-Foy,QC,46.766280,-71.311090,G1W 2L5
"3235, chemin des Quatre-Bourgeois",Québec,QC,46.766525,-71.311309,G1W 2K9
131 King St,St. Stephen,NB,45.198015,-67.274292,E3L 2C7
533 Bayfield St,Barrie,ON,44.415486,-79.712937,L4M 4Z9
"1700, avenue Jules Verne",Quebec,QC,46.776528,-71.358395,G2G 2R1
1025 Ottawa St N,Kitchener,ON,43.451529,-80.442458,N2A 1H3
1144 Courtland Ave. E,Kitchener,ON,43.421726,-80.461044,N2C 2H5
1020 Ottawa St N,Kitchener,ON,43.450890,-80.444240,N2A 3Z3
1450 Block Line Rd,Kitchener,ON,43.418727,-80.469368,N2C 0A5
" 2600, boul. Laurier",Place de la Cité,QC,46.771173,-71.280883,G1V 4T3
1475 Victoria St N,Kitchener,ON,43.471422,-80.440478,N2B 3E4
8226 Highway 1,Meteghan,NS,44.188635,-66.160973,B0W 2J0
560 Broadway St,Tillsonburg,ON,42.876775,-80.744745,N4G 3S7
500 rue Principale,Sainte-Foy,QC,46.791150,-71.383597,G2G 2T9
1225 Autoroute Duplessis,Ancienne-Lorette,QC,46.787472,-71.352753,G2G 2B4
"2750, chemin Ste-Foy",Quebec,QC,46.780680,-71.299920,G1V 1V6
120 Ottawa St N,Kitchener,ON,43.443315,-80.469494,N2H 3K5
"niveau 1, 500, rue Principale",Quebec,QC,46.795410,-71.375279,G2G 2T9
925 King St E,Kitchener,ON,43.442520,-80.474296,N2G 2M7
1000 Victoria St N,Kitchener,ON,43.464940,-80.462230,N2B 3C4
795 Ottawa St,Kitchener,ON,43.421975,-80.487900,N2E 3H5
"2377, ch. Ste-Foy",Ste-Foy,QC,46.785717,-71.282484,G1V 1T1
593 Victoria St N,Kitchener,ON,43.460458,-80.475540,N2H 5E9
197 Frederick St,Kitchener,ON,43.453149,-80.482251,N2H 2M6
700 Westmount Rd E,Kitchener,ON,43.420800,-80.501824,N2M 1R9
"6095, boul. Wilfrid-Hamel",L'Ancienne-Lorette,QC,46.802030,-71.333720,G2E 5W2
203 Mowatt Dr,St. Andrews,NB,45.084097,-67.062565,E5B 1B4
"1280, Grande Allée Ouest",Quebec,QC,46.789310,-71.246340,G1S 1E8
"5050, boul. Wilfred-Hamel",Québec,QC,46.803260,-71.330492,G2E 5X5
685 Fischer-Hallman Rd,Kitchener,ON,43.415975,-80.511450,N2E 1L7
911 Queen's Boulevard,Kitchener,ON,43.437780,-80.500800,N2M 1B2
"1420, rue Cyrille-Duquet",Quebec,QC,46.798072,-71.260632,G1N 2E5
36 El Alemein Rd.,Borden,ON,44.290743,-79.889068,L0M 1C0
504 Lancaster St W,Kitchener,ON,43.476290,-80.484043,N2K 1L9
"77B, route Du Président-Kennedy",Lévis,QC,46.787544,-71.165077,G6V 6C8
"5143, boul. Chauveau",Québec,QC,46.819470,-71.368210,G2E 5A6
"5865, rue des Arpents",Lévis,QC,46.787109,-71.155787,G6V 6Y1
354 Highland Rd W,Kitchener,ON,43.437470,-80.511380,N2M 3C7
1500 Highland Rd,Kitchener,ON,43.436383,-80.513208,N2N 3K6
"5335, boul de la Rive-Sud",Lévis,QC,46.793195,-71.179939,G6V 4Z3
730 King St W,Kitchener,ON,43.455551,-80.506251,N2G 1E6
"160, 6ième avenue",Boisbriand,QC,46.801710,-71.222540,J7G 1C4
"5025, boulevard de L'Ormière",Québec,QC,46.819407,-71.332692,G1P 1K6
"150, boul. René-Lévesque Est",Quebec,QC,46.805910,-71.223791,G1R 2B2
425 University Ave E,Waterloo,ON,43.488829,-80.492669,N2K 4C9
835 King St W,Kitchener,ON,43.457150,-80.511430,N2G 1G3
350 Westmount Rd,Kitchener,ON,43.440428,-80.521485,N2M 3C6
14 Hwy 330,Barrington Passage,NS,43.521045,-65.616029,B0W 1G0
"1200, boulevard Alphonse-Desjardins",Lévis,QC,46.798447,-71.171048,G6V 6Y8
"4455, route de Fossambault",Sainte-Catherine,QC,46.862547,-71.618645,G3N 2Z6
638 Belmont Ave W,Kitchener,ON,43.452143,-80.517164,N2M 1N6
850 Tower St S,Fergus,ON,43.696220,-80.367480,N1M 3N7
227 King Street South,Waterloo,ON,43.458502,-80.515760,N2J 4C5
"1060, rue Louis-Alexandre Taschereau",Québec,QC,46.808389,-71.215774,G1R 5E6
1 Roth St,Angus,ON,44.325530,-79.888390,L0M 1B0
94 Bridgeport Rd,Waterloo,ON,43.469586,-80.514053,N2J 2J9
"589, boul. Wilfrid-Hamel",Québec,QC,46.817011,-71.249932,G1M 2T2
"9430, boul. De L'Ormière",Neufchatel,QC,46.835037,-71.354614,G2B 3K6
"552, boul. Wilfrid-Hamel",Québec,QC,46.820257,-71.248794,G1M 3E5
"48, côte du Palais",Québec ,QC,46.814473,-71.210553,G1R 4H8
109 King St N,Waterloo,ON,43.469016,-80.523691,N2J 2X5
"4750, Route Ste-Geneviéve",Québec,QC,46.844216,-71.388940,G2B 4P1
380 rue de Marais,Quebec,QC,46.828588,-71.281361,G1M 3R1
"5401, boul. Des Galeries",Québec,QC,46.830992,-71.295159,G2K 1N4
133 St. Andrew St W,Fergus,ON,43.706539,-80.377371,N1M 1N6
1500 Highland Road West,Kitchener,ON,43.423055,-80.552427,N2N 3K6
"310, étienne-Dubreuil",Québec,QC,46.828640,-71.274960,G1M 3H1
65 University Ave E,Waterloo,ON,43.477387,-80.521611,N2J 2V9
"1515, boul Lebourgneuf",Québec,QC,46.833260,-71.302140,G2K 2G3
200 King St N,Waterloo,ON,43.473888,-80.524508,N2J 4Z4
7 - 851 Fischer-Hallman,Kitchener,ON,43.442824,-80.543958,N2M 5N8
"7335, boulevard de la Rive-Sud",Lévis,QC,46.813828,-71.153141,G6V 7A3
75 University Ave W,Waterloo,ON,43.474292,-80.530178,N2L 2C5
"750, rue Bouvier",Québec,QC,46.834510,-71.276410,G2J 1A3
